frame,timestamp_sec,track_id,class_id,class_name,confidence,x1,y1,x2,y2,center_x,center_y,count_point_x,count_point_y,signed_distance,crossed_line
15,0.5,46,5,truck,0.830713,1248.67,923.23,1356.89,1020.58,1303,972,1303,1021,-423.000000,0
15,0.5,47,4,van,0.870897,25.54,556.89,124.06,599.02,75,578,75,599,805.000000,0
15,0.5,48,3,car,0.464455,346.79,631.86,438.07,671.33,392,652,392,671,488.000000,0
15,0.5,49,9,motor,0.778595,865.30,227.74,880.72,268.78,873,248,873,269,7.000000,0
15,0.5,50,3,car,0.779901,1482.74,930.51,1555.81,1002.10,1519,966,1519,1002,-639.000000,0
15,0.5,51,3,car,0.716110,1885.17,336.41,1918.47,376.52,1902,356,1902,377,-1022.000000,0
15,0.5,52,9,motor,0.671650,902.64,240.69,917.76,279.33,910,260,910,279,-30.000000,0
15,0.5,53,0,pedestrian,0.723834,473.53,133.66,496.66,151.25,485,142,485,151,395.000000,0
15,0.5,54,3,car,0.862432,982.78,432.76,1066.04,469.76,1024,451,1024,470,-144.000000,0
15,0.5,55,0,pedestrian,0.644466,1076.73,847.46,1094.22,861.96,1085,855,1085,862,-205.000000,0
15,0.5,57,3,car,0.711967,1.31,20.97,25.39,82.06,13,52,13,82,867.000000,0
15,0.5,58,3,car,0.687576,1498.55,502.39,1583.16,540.15,1541,521,1541,540,-661.000000,0
15,0.5,59,0,pedestrian,0.492882,1049.37,917.87,1061.13,935.38,1055,927,1055,935,-175.000000,0
15,0.5,61,0,pedestrian,0.366985,325.85,85.77,342.65,101.11,334,93,334,101,546.000000,0
15,0.5,63,0,pedestrian,0.374638,1140.13,875.41,1156.23,891.18,1148,883,1148,891,-268.000000,0
15,0.5,64,3,car,0.431171,42.26,0.75,113.69,26.71,78,14,78,27,802.000000,0
15,0.5,65,0,pedestrian,0.278168,613.50,230.41,628.35,246.52,621,238,621,247,259.000000,0
15,0.5,66,0,pedestrian,0.260415,691.32,182.35,715.88,201.20,704,192,704,201,176.000000,0
15,0.5,68,0,pedestrian,0.438746,692.47,162.98,706.99,182.11,700,173,700,182,180.000000,0
15,0.5,79,0,pedestrian,0.520482,683.85,934.39,701.64,949.67,693,942,693,950,187.000000,0
15,0.5,67,0,pedestrian,0.225039,648.78,993.06,665.89,1010.25,657,1002,657,1010,223.000000,0
15,0.5,40,3,car,0.730118,474.76,588.45,568.75,628.76,522,609,522,629,358.000000,0
15,0.5,95,3,car,0.686987,1894.59,494.58,1911.14,539.29,1903,517,1903,539,-1023.000000,0
15,0.5,69,0,pedestrian,0.275384,1142.38,858.77,1155.38,871.91,1149,865,1149,872,-269.000000,0
15,0.5,98,4,van,0.388274,474.76,588.36,568.34,628.59,522,608,522,629,358.000000,0
15,0.5,99,4,van,0.566063,346.60,632.30,438.45,671.50,393,652,393,671,487.000000,0
15,0.5,42,4,van,0.678231,1872.98,114.97,1918.09,212.12,1896,164,1896,212,-1016.000000,0
15,0.5,56,3,car,0.722145,288.11,211.58,376.22,282.51,332,247,332,283,548.000000,0
16,0.5333333333333333,1,3,car,0.818997,864.73,701.87,947.95,782.34,906,742,906,782,-26.000000,0
16,0.5333333333333333,2,3,car,0.898194,216.47,75.05,300.49,140.72,258,108,258,141,622.000000,0
16,0.5333333333333333,3,3,car,0.900413,60.10,89.31,145.92,154.19,103,122,103,154,777.000000,0
16,0.5333333333333333,4,3,car,0.902754,431.51,255.47,523.47,322.37,477,289,477,322,403.000000,0
16,0.5333333333333333,5,3,car,0.883161,1215.35,686.08,1313.66,740.69,1265,713,1265,741,-385.000000,0
16,0.5333333333333333,6,3,car,0.895532,951.38,576.12,1039.39,644.56,995,610,995,645,-115.000000,0
16,0.5333333333333333,7,3,car,0.901461,160.11,143.28,246.49,206.68,203,175,203,207,677.000000,0
16,0.5333333333333333,8,3,car,0.902281,555.57,743.43,650.44,804.16,603,774,603,804,277.000000,0
16,0.5333333333333333,9,3,car,0.897337,811.21,125.45,850.53,216.47,831,171,831,216,49.000000,0
16,0.5333333333333333,10,3,car,0.885587,421.54,687.47,509.14,746.78,465,717,465,747,415.000000,0
16,0.5333333333333333,11,3,car,0.893071,801.47,890.95,855.20,982.08,828,937,828,982,52.000000,0
16,0.5333333333333333,12,3,car,0.893780,156.99,697.94,230.89,770.58,194,734,194,771,686.000000,0
16,0.5333333333333333,13,3,car,0.878414,141.76,27.70,217.14,87.33,179,58,179,87,701.000000,0
16,0.5333333333333333,14,3,car,0.870294,1480.23,346.12,1573.79,388.77,1527,367,1527,389,-647.000000,0
16,0.5333333333333333,15,3,car,0.875895,1739.61,346.65,1828.11,385.15,1784,366,1784,385,-904.000000,0
16,0.5333333333333333,16,3,car,0.872696,336.24,577.56,431.18,619.97,384,599,384,620,496.000000,0
16,0.5333333333333333,17,3,car,0.880615,1334.16,435.99,1426.94,476.81,1381,456,1381,477,-501.000000,0
16,0.5333333333333333,18,3,car,0.879246,1437.12,121.18,1482.82,218.18,1460,170,1460,218,-580.000000,0
16,0.5333333333333333,19,3,car,0.858459,472.60,655.99,566.99,699.73,520,678,520,700,360.000000,0
16,0.5333333333333333,20,3,car,0.838037,1611.71,343.35,1702.73,383.62,1657,363,1657,384,-777.000000,0
16,0.5333333333333333,21,3,car,0.866309,577.40,421.26,673.91,461.84,626,442,626,462,254.000000,0
16,0.5333333333333333,22,3,car,0.875160,1139.70,499.90,1230.97,539.11,1185,520,1185,539,-305.000000,0
16,0.5333333333333333,23,3,car,0.893389,1411.16,927.62,1493.27,1006.36,1452,967,1452,1006,-572.000000,0
16,0.5333333333333333,24,3,car,0.850904,1683.01,123.33,1723.91,208.04,1703,166,1703,208,-823.000000,0
16,0.5333333333333333,25,3,car,0.859349,1391.41,141.57,1429.78,221.21,1411,181,1411,221,-531.000000,0
16,0.5333333333333333,26,3,car,0.851992,900.36,978.12,941.94,1071.88,921,1025,921,1072,-41.000000,0
16,0.5333333333333333,27,3,car,0.843676,174.86,844.60,248.85,936.21,212,890,212,936,668.000000,0
16,0.5333333333333333,28,3,car,0.835905,1188.54,87.64,1278.79,133.41,1234,111,1234,133,-354.000000,0
16,0.5333333333333333,29,3,car,0.861729,534.98,3.84,625.91,43.96,580,24,580,44,300.000000,0
16,0.5333333333333333,30,3,car,0.859608,1693.09,432.77,1794.02,473.42,1744,453,1744,473,-864.000000,0
16,0.5333333333333333,31,3,car,0.845520,1776.89,115.76,1821.33,206.09,1799,161,1799,206,-919.000000,0
16,0.5333333333333333,32,3,car,0.845479,1583.33,129.65,1624.17,218.88,1604,174,1604,219,-724.000000,0
16,0.5333333333333333,33,3,car,0.838307,1730.84,134.75,1768.36,214.36,1750,175,1750,214,-870.000000,0
16,0.5333333333333333,34,3,car,0.845554,211.85,624.78,302.83,664.87,257,645,257,665,623.000000,0
16,0.5333333333333333,35,3,car,0.531810,16.35,452.13,106.98,494.03,62,473,62,494,818.000000,0
16,0.5333333333333333,36,3,car,0.823339,1534.78,124.23,1576.24,220.65,1556,172,1556,221,-676.000000,0
16,0.5333333333333333,37,3,car,0.852299,1344.95,137.66,1380.46,221.91,1363,180,1363,222,-483.000000,0
16,0.5333333333333333,38,3,car,0.821751,1488.44,126.62,1528.70,223.82,1509,175,1509,224,-629.000000,0
16,0.5333333333333333,39,3,car,0.698316,193.35,570.87,286.97,613.04,240,592,240,613,640.000000,0
16,0.5333333333333333,41,3,car,0.836722,1634.00,131.67,1672.34,211.01,1653,171,1653,211,-773.000000,0
16,0.5333333333333333,43,3,car,0.821612,1826.81,122.13,1868.06,207.20,1847,165,1847,207,-967.000000,0
16,0.5333333333333333,44,3,car,0.781046,978.22,0.00,1016.24,77.05,997,39,997,77,-117.000000,0
16,0.5333333333333333,45,3,car,0.824921,1179.29,37.19,1263.43,77.07,1221,57,1221,77,-341.000000,0
16,0.5333333333333333,46,5,truck,0.828031,1248.54,923.07,1356.96,1020.56,1303,972,1303,1021,-423.000000,0
16,0.5333333333333333,47,4,van,0.868923,26.10,556.93,124.25,598.94,75,578,75,599,805.000000,0
16,0.5333333333333333,48,4,van,0.659111,347.58,632.15,438.12,671.29,393,652,393,671,487.000000,0
16,0.5333333333333333,49,9,motor,0.773137,865.32,228.11,880.58,268.77,873,248,873,269,7.000000,0
16,0.5333333333333333,50,3,car,0.730057,1482.63,930.20,1555.77,1001.95,1519,966,1519,1002,-639.000000,0
16,0.5333333333333333,51,3,car,0.711314,1884.73,336.14,1918.53,376.54,1902,356,1902,377,-1022.000000,0
16,0.5333333333333333,52,9,motor,0.649929,903.23,243.91,917.24,279.37,910,262,910,279,-30.000000,0
16,0.5333333333333333,53,0,pedestrian,0.745998,472.91,133.68,495.45,150.98,484,142,484,151,396.000000,0
16,0.5333333333333333,54,3,car,0.844152,977.55,432.60,1060.50,469.47,1019,451,1019,469,-139.000000,0
16,0.5333333333333333,55,0,pedestrian,0.627307,1075.26,847.48,1092.68,861.98,1084,855,1084,862,-204.000000,0
16,0.5333333333333333,57,3,car,0.713016,1.06,19.88,25.78,82.17,13,51,13,82,867.000000,0
16,0.5333333333333333,58,3,car,0.746156,1495.20,502.65,1579.05,540.09,1537,521,1537,540,-657.000000,0
16,0.5333333333333333,59,0,pedestrian,0.474108,1049.17,917.72,1061.09,935.40,1055,927,1055,935,-175.000000,0
16,0.5333333333333333,61,0,pedestrian,0.203600,326.16,86.01,343.66,101.87,335,94,335,102,545.000000,0
16,0.5333333333333333,63,0,pedestrian,0.318084,1140.14,875.36,1156.09,890.98,1148,883,1148,891,-268.000000,0
16,0.5333333333333333,64,3,car,0.434644,42.41,0.76,113.75,26.78,78,14,78,27,802.000000,0
16,0.5333333333333333,65,0,pedestrian,0.266379,613.68,230.60,628.58,246.69,621,239,621,247,259.000000,0
16,0.5333333333333333,66,0,pedestrian,0.232690,691.43,182.40,715.94,201.21,704,192,704,201,176.000000,0
16,0.5333333333333333,68,0,pedestrian,0.449659,692.34,163.18,706.96,182.40,700,173,700,182,180.000000,0
16,0.5333333333333333,79,0,pedestrian,0.497673,686.62,933.97,702.82,948.21,695,941,695,948,185.000000,0
16,0.5333333333333333,67,0,pedestrian,0.297179,648.98,992.70,665.97,1009.86,657,1001,657,1010,223.000000,0
16,0.5333333333333333,40,3,car,0.754668,475.64,588.62,569.46,628.87,523,609,523,629,357.000000,0
16,0.5333333333333333,95,3,car,0.711042,1892.24,494.75,1909.80,539.24,1901,517,1901,539,-1021.000000,0
16,0.5333333333333333,69,0,pedestrian,0.247978,1142.24,858.57,1155.29,871.69,1149,865,1149,872,-269.000000,0
16,0.5333333333333333,42,4,van,0.672108,1872.59,115.11,1918.36,213.08,1895,164,1895,213,-1015.000000,0
16,0.5333333333333333,56,3,car,0.680516,288.29,211.76,376.48,282.84,332,247,332,283,548.000000,0
16,0.5333333333333333,62,7,awning-tricycle,0.159469,583.71,62.78,666.89,114.23,625,89,625,114,255.000000,0
17,0.5666666666666667,1,3,car,0.879493,862.95,704.95,945.37,785.23,904,745,904,785,-24.000000,0
17,0.5666666666666667,2,3,car,0.898950,216.93,75.43,300.60,140.87,259,108,259,141,621.000000,0
17,0.5666666666666667,3,3,car,0.900162,60.53,89.59,146.31,154.41,103,122,103,154,777.000000,0
17,0.5666666666666667,4,3,car,0.902592,431.67,255.47,523.57,322.37,478,289,478,322,402.000000,0
17,0.5666666666666667,5,3,car,0.866746,1219.12,684.37,1318.68,739.42,1269,712,1269,739,-389.000000,0
17,0.5666666666666667,6,3,car,0.899497,949.00,578.33,1036.20,646.76,993,613,993,647,-113.000000,0
17,0.5666666666666667,7,3,car,0.902680,160.26,143.49,246.68,206.94,203,175,203,207,677.000000,0
17,0.5666666666666667,8,3,car,0.900970,555.67,743.24,650.79,804.14,603,774,603,804,277.000000,0
17,0.5666666666666667,9,3,car,0.897998,811.25,125.66,850.61,216.74,831,171,831,217,49.000000,0
17,0.5666666666666667,10,3,car,0.882927,421.89,687.32,509.47,746.61,466,717,466,747,414.000000,0
17,0.5666666666666667,11,3,car,0.887609,800.96,895.13,854.21,985.99,828,941,828,986,52.000000,0
17,0.5666666666666667,12,3,car,0.894695,157.11,697.83,231.19,770.56,194,734,194,771,686.000000,0
17,0.5666666666666667,13,3,car,0.880040,142.04,27.94,217.20,87.39,180,58,180,87,700.000000,0
17,0.5666666666666667,14,3,car,0.870928,1479.87,346.28,1573.56,389.02,1527,368,1527,389,-647.000000,0
17,0.5666666666666667,15,3,car,0.877250,1738.85,346.72,1827.79,385.41,1783,366,1783,385,-903.000000,0
17,0.5666666666666667,16,3,car,0.876761,337.31,577.76,431.97,620.04,385,599,385,620,495.000000,0
17,0.5666666666666667,17,3,car,0.877700,1328.99,436.05,1422.27,477.06,1376,457,1376,477,-496.000000,0
17,0.5666666666666667,18,3,car,0.878916,1436.80,121.39,1482.49,218.54,1460,170,1460,219,-580.000000,0
17,0.5666666666666667,19,3,car,0.863359,473.02,655.92,567.76,699.88,520,678,520,700,360.000000,0
17,0.5666666666666667,20,3,car,0.848534,1611.30,343.49,1702.38,383.80,1657,364,1657,384,-777.000000,0
17,0.5666666666666667,21,3,car,0.864927,573.12,421.70,668.14,461.70,621,442,621,462,259.000000,0
17,0.5666666666666667,22,3,car,0.870624,1133.91,499.43,1226.35,539.26,1180,519,1180,539,-300.000000,0
17,0.5666666666666667,23,3,car,0.892211,1410.82,927.32,1493.10,1006.19,1452,967,1452,1006,-572.000000,0
17,0.5666666666666667,24,3,car,0.850247,1682.37,123.21,1723.49,208.17,1703,166,1703,208,-823.000000,0
17,0.5666666666666667,25,3,car,0.858889,1391.10,141.80,1429.44,221.41,1410,182,1410,221,-530.000000,0
17,0.5666666666666667,26,3,car,0.848395,900.46,977.85,941.95,1071.64,921,1025,921,1072,-41.000000,0
17,0.5666666666666667,27,3,car,0.806963,175.18,844.50,249.13,935.94,212,890,212,936,668.000000,0
17,0.5666666666666667,28,3,car,0.839191,1188.41,87.74,1278.73,133.49,1234,111,1234,133,-354.000000,0
17,0.5666666666666667,29,3,car,0.861483,535.09,4.08,625.92,44.19,581,24,581,44,299.000000,0
17,0.5666666666666667,30,3,car,0.856063,1689.55,432.81,1790.47,473.47,1740,453,1740,473,-860.000000,0
17,0.5666666666666667,31,3,car,0.839062,1776.37,115.97,1820.95,206.54,1799,161,1799,207,-919.000000,0
17,0.5666666666666667,32,3,car,0.843815,1582.67,129.93,1623.70,219.69,1603,175,1603,220,-723.000000,0
17,0.5666666666666667,33,3,car,0.840073,1730.26,134.95,1767.86,214.66,1749,175,1749,215,-869.000000,0
17,0.5666666666666667,34,3,car,0.849646,212.27,624.74,303.22,664.83,258,645,258,665,622.000000,0
17,0.5666666666666667,35,4,van,0.523455,10.82,451.63,101.70,493.63,56,473,56,494,824.000000,0
17,0.5666666666666667,36,3,car,0.830348,1534.78,124.26,1576.55,221.71,1556,173,1556,222,-676.000000,0
17,0.5666666666666667,37,3,car,0.854980,1344.66,138.03,1380.26,222.30,1362,180,1362,222,-482.000000,0
17,0.5666666666666667,38,3,car,0.826175,1488.58,127.19,1528.69,224.03,1509,176,1509,224,-629.000000,0
17,0.5666666666666667,39,3,car,0.782492,193.84,571.03,287.31,613.15,241,592,241,613,639.000000,0
17,0.5666666666666667,41,3,car,0.827515,1633.40,131.83,1672.13,212.30,1653,172,1653,212,-773.000000,0
17,0.5666666666666667,43,3,car,0.815495,1826.31,122.34,1867.44,207.14,1847,165,1847,207,-967.000000,0
17,0.5666666666666667,44,3,car,0.824478,978.68,0.00,1016.04,75.66,997,38,997,76,-117.000000,0
17,0.5666666666666667,45,3,car,0.811856,1179.45,37.50,1263.83,77.47,1222,57,1222,77,-342.000000,0
17,0.5666666666666667,46,5,truck,0.834590,1248.64,923.33,1356.80,1020.48,1303,972,1303,1020,-423.000000,0
17,0.5666666666666667,47,4,van,0.856504,26.51,556.84,124.70,598.89,76,578,76,599,804.000000,0
17,0.5666666666666667,48,4,van,0.716535,348.16,632.33,438.21,671.23,393,652,393,671,487.000000,0
17,0.5666666666666667,49,9,motor,0.773720,865.47,228.58,880.55,268.69,873,249,873,269,7.000000,0
17,0.5666666666666667,50,3,car,0.705626,1482.72,930.47,1555.43,1001.85,1519,966,1519,1002,-639.000000,0
17,0.5666666666666667,51,3,car,0.701581,1884.25,336.13,1918.55,376.83,1901,356,1901,377,-1021.000000,0
17,0.5666666666666667,52,9,motor,0.670755,903.39,244.74,917.20,279.44,910,262,910,279,-30.000000,0
17,0.5666666666666667,53,0,pedestrian,0.734281,471.66,133.56,493.91,150.86,483,142,483,151,397.000000,0
17,0.5666666666666667,54,3,car,0.860796,971.42,432.69,1054.81,469.83,1013,451,1013,470,-133.000000,0
17,0.5666666666666667,55,0,pedestrian,0.444038,1074.39,847.60,1091.56,861.95,1083,855,1083,862,-203.000000,0
17,0.5666666666666667,57,3,car,0.717476,1.02,19.39,26.18,82.28,14,51,14,82,866.000000,0
17,0.5666666666666667,58,3,car,0.788549,1491.11,502.78,1575.42,540.51,1533,522,1533,541,-653.000000,0
17,0.5666666666666667,59,0,pedestrian,0.403109,1049.01,917.44,1061.12,935.43,1055,926,1055,935,-175.000000,0
17,0.5666666666666667,61,0,pedestrian,0.247455,326.59,86.34,344.40,102.34,335,94,335,102,545.000000,0
17,0.5666666666666667,63,0,pedestrian,0.285854,1140.11,875.27,1156.05,890.88,1148,883,1148,891,-268.000000,0
17,0.5666666666666667,64,3,car,0.424745,42.26,0.75,113.88,26.96,78,14,78,27,802.000000,0
17,0.5666666666666667,65,0,pedestrian,0.332553,613.79,230.81,628.70,246.84,621,239,621,247,259.000000,0
17,0.5666666666666667,66,0,pedestrian,0.230451,691.84,182.79,716.44,201.62,704,192,704,202,176.000000,0
17,0.5666666666666667,68,0,pedestrian,0.449159,692.34,163.49,706.99,182.70,700,173,700,183,180.000000,0
17,0.5666666666666667,79,0,pedestrian,0.518842,688.92,933.99,704.10,947.45,697,941,697,947,183.000000,0
17,0.5666666666666667,67,0,pedestrian,0.258566,649.17,992.49,666.04,1009.61,658,1001,658,1010,222.000000,0
17,0.5666666666666667,40,3,car,0.726987,476.55,588.92,570.12,629.05,523,609,523,629,357.000000,0
17,0.5666666666666667,95,3,car,0.711600,1889.87,494.10,1908.83,538.81,1899,516,1899,539,-1019.000000,0
17,0.5666666666666667,69,0,pedestrian,0.216136,1142.23,858.50,1155.24,871.48,1149,865,1149,871,-269.000000,0
17,0.5666666666666667,42,4,van,0.594050,1872.36,115.36,1918.49,213.51,1895,164,1895,214,-1015.000000,0
17,0.5666666666666667,56,3,car,0.752440,288.49,211.79,376.95,283.13,333,247,333,283,547.000000,0
17,0.5666666666666667,100,3,car,0.439824,12.33,451.99,102.49,493.66,57,473,57,494,823.000000,0
18,0.6,1,3,car,0.890056,860.78,707.72,942.90,788.37,902,748,902,788,-22.000000,0
18,0.6,2,3,car,0.899146,217.23,75.67,300.60,140.90,259,108,259,141,621.000000,0
18,0.6,3,3,car,0.900394,60.99,89.92,146.69,154.62,104,122,104,155,776.000000,0
18,0.6,4,3,car,0.901371,431.97,255.56,523.79,322.42,478,289,478,322,402.000000,0
18,0.6,5,3,car,0.855562,1223.38,683.39,1323.24,738.34,1273,711,1273,738,-393.000000,0
18,0.6,6,3,car,0.895668,946.28,580.41,1033.45,649.40,990,615,990,649,-110.000000,0
18,0.6,7,3,car,0.903153,160.69,143.68,247.07,207.08,204,175,204,207,676.000000,0
18,0.6,8,3,car,0.900574,555.81,743.11,651.01,804.05,603,774,603,804,277.000000,0
18,0.6,9,3,car,0.898423,811.36,125.88,850.69,216.94,831,171,831,217,49.000000,0
18,0.6,10,3,car,0.878119,422.27,687.32,509.63,746.47,466,717,466,746,414.000000,0
18,0.6,11,3,car,0.886790,800.31,899.39,853.42,990.33,827,945,827,990,53.000000,0
18,0.6,12,3,car,0.894664,157.33,697.88,231.37,770.50,194,734,194,771,686.000000,0
18,0.6,13,3,car,0.882011,142.37,28.10,217.40,87.50,180,58,180,87,700.000000,0
18,0.6,14,3,car,0.870833,1479.63,346.35,1573.38,389.16,1527,368,1527,389,-647.000000,0
18,0.6,15,3,car,0.877330,1738.28,346.67,1827.47,385.48,1783,366,1783,385,-903.000000,0
18,0.6,16,3,car,0.879706,338.29,577.82,432.74,620.01,386,599,386,620,494.000000,0
18,0.6,17,3,car,0.883561,1324.70,436.39,1417.47,477.14,1371,457,1371,477,-491.000000,0
18,0.6,18,3,car,0.880574,1436.60,121.73,1482.17,218.72,1459,170,1459,219,-579.000000,0
18,0.6,19,3,car,0.868470,473.39,655.75,568.14,699.76,521,678,521,700,359.000000,0
18,0.6,20,3,car,0.849949,1610.95,343.58,1702.11,383.96,1657,364,1657,384,-777.000000,0
18,0.6,21,3,car,0.868444,567.46,421.13,663.53,461.69,615,441,615,462,265.000000,0
18,0.6,22,3,car,0.877161,1129.46,499.40,1220.82,538.77,1175,519,1175,539,-295.000000,0
18,0.6,23,3,car,0.887585,1410.26,926.71,1492.98,1006.00,1452,966,1452,1006,-572.000000,0
18,0.6,24,3,car,0.852590,1681.62,123.41,1722.90,208.45,1702,166,1702,208,-822.000000,0
18,0.6,25,3,car,0.857468,1390.83,142.16,1429.23,222.06,1410,182,1410,222,-530.000000,0
18,0.6,26,3,car,0.850283,900.58,977.56,941.96,1071.28,921,1024,921,1071,-41.000000,0
18,0.6,27,3,car,0.804506,175.50,844.45,249.20,935.46,212,890,212,935,668.000000,0
18,0.6,28,3,car,0.836305,1188.45,87.94,1278.57,133.55,1234,111,1234,134,-354.000000,0
18,0.6,29,3,car,0.861379,535.94,4.70,625.74,44.36,581,25,581,44,299.000000,0
18,0.6,30,3,car,0.854091,1686.17,433.43,1786.87,474.00,1737,454,1737,474,-857.000000,0
18,0.6,31,3,car,0.839102,1775.59,115.98,1820.46,207.00,1798,161,1798,207,-918.000000,0
18,0.6,32,3,car,0.841547,1582.17,130.29,1623.33,220.47,1603,175,1603,220,-723.000000,0
18,0.6,33,3,car,0.836912,1729.99,135.21,1767.62,214.97,1749,175,1749,215,-869.000000,0
18,0.6,34,3,car,0.853836,212.52,624.72,303.28,664.68,258,645,258,665,622.000000,0
18,0.6,35,3,car,0.552350,5.77,451.44,96.34,493.25,51,472,51,493,829.000000,0
18,0.6,36,3,car,0.832116,1534.73,124.40,1576.44,221.98,1556,173,1556,222,-676.000000,0
18,0.6,37,3,car,0.855119,1344.52,138.26,1380.14,222.45,1362,180,1362,222,-482.000000,0
18,0.6,38,3,car,0.829038,1488.61,127.55,1528.58,224.08,1509,176,1509,224,-629.000000,0
18,0.6,39,3,car,0.806065,194.23,571.15,287.66,613.26,241,592,241,613,639.000000,0
18,0.6,41,3,car,0.830210,1633.02,132.04,1671.86,213.09,1652,173,1652,213,-772.000000,0
18,0.6,43,3,car,0.821445,1826.18,123.20,1867.07,207.67,1847,165,1847,208,-967.000000,0
18,0.6,44,3,car,0.834319,978.93,0.00,1015.94,75.11,997,38,997,75,-117.000000,0
18,0.6,45,3,car,0.813239,1179.80,37.82,1263.88,77.63,1222,58,1222,78,-342.000000,0
18,0.6,46,5,truck,0.824498,1248.68,923.86,1356.01,1020.06,1302,972,1302,1020,-422.000000,0
18,0.6,47,4,van,0.871009,26.93,556.86,125.14,598.96,76,578,76,599,804.000000,0
18,0.6,48,4,van,0.677778,348.43,632.39,438.55,671.30,393,652,393,671,487.000000,0
18,0.6,49,9,motor,0.772843,865.62,228.80,880.58,268.52,873,249,873,269,7.000000,0
18,0.6,50,3,car,0.677006,1483.08,930.91,1555.08,1001.63,1519,966,1519,1002,-639.000000,0
18,0.6,51,3,car,0.704718,1883.57,335.58,1918.60,376.85,1901,356,1901,377,-1021.000000,0
18,0.6,52,9,motor,0.671483,903.52,245.35,917.15,279.35,910,262,910,279,-30.000000,0
18,0.6,53,0,pedestrian,0.716737,470.58,133.55,492.10,150.55,481,142,481,151,399.000000,0
18,0.6,54,3,car,0.857769,965.61,432.61,1048.61,469.66,1007,451,1007,470,-127.000000,0
18,0.6,55,0,pedestrian,0.529653,1072.75,847.35,1090.35,862.20,1082,855,1082,862,-202.000000,0
18,0.6,57,3,car,0.723714,1.28,19.11,26.91,82.46,14,51,14,82,866.000000,0
18,0.6,58,3,car,0.797498,1487.39,502.83,1572.13,540.81,1530,522,1530,541,-650.000000,0
18,0.6,59,0,pedestrian,0.434090,1048.76,917.05,1061.06,935.33,1055,926,1055,935,-175.000000,0
18,0.6,61,0,pedestrian,0.210644,327.55,87.60,344.81,102.81,336,95,336,103,544.000000,0
18,0.6,63,0,pedestrian,0.241732,1139.98,875.00,1156.07,890.81,1148,883,1148,891,-268.000000,0
18,0.6,64,3,car,0.447784,42.53,0.73,114.41,27.13,78,14,78,27,802.000000,0
18,0.6,65,0,pedestrian,0.366931,613.96,230.93,628.86,246.86,621,239,621,247,259.000000,0
18,0.6,66,0,pedestrian,0.317464,691.69,183.16,716.72,202.30,704,193,704,202,176.000000,0
18,0.6,68,0,pedestrian,0.538512,692.65,163.74,707.12,182.62,700,173,700,183,180.000000,0
18,0.6,79,0,pedestrian,0.522526,690.24,934.35,704.50,947.01,697,941,697,947,183.000000,0
18,0.6,67,0,pedestrian,0.311710,649.57,992.34,666.12,1009.14,658,1001,658,1009,222.000000,0
18,0.6,40,3,car,0.784814,477.62,589.20,570.70,629.09,524,609,524,629,356.000000,0
18,0.6,95,3,car,0.768281,1886.92,492.81,1907.86,538.42,1897,516,1897,538,-1017.000000,0
18,0.6,69,0,pedestrian,0.162830,1141.93,858.30,1155.30,871.60,1149,865,1149,872,-269.000000,0
18,0.6,42,3,car,0.556876,1872.35,115.63,1918.56,213.47,1895,165,1895,213,-1015.000000,0
18,0.6,56,3,car,0.787935,288.85,212.06,377.01,283.21,333,248,333,283,547.000000,0
18,0.6,100,4,van,0.458465,7.39,451.71,97.55,493.37,52,473,52,493,828.000000,0
18,0.6,103,4,van,0.482728,1870.95,115.64,1920.00,213.79,1895,165,1895,214,-1015.000000,0
18,0.6,60,5,truck,0.335704,1550.59,920.44,1632.04,998.09,1591,959,1591,998,-711.000000,0
19,0.6333333333333333,1,3,car,0.887730,858.25,710.53,940.27,791.77,899,751,899,792,-19.000000,0
19,0.6333333333333333,2,3,car,0.898289,217.48,75.85,300.65,140.96,259,108,259,141,621.000000,0
19,0.6333333333333333,3,3,car,0.899951,61.27,90.15,147.04,154.88,104,123,104,155,776.000000,0
19,0.6333333333333333,4,3,car,0.902967,432.48,255.76,523.90,322.33,478,289,478,322,402.000000,0
19,0.6333333333333333,5,3,car,0.862514,1227.74,682.59,1327.66,737.29,1278,710,1278,737,-398.000000,0
19,0.6333333333333333,6,3,car,0.892079,943.24,582.34,1030.24,651.88,987,617,987,652,-107.000000,0
19,0.6333333333333333,7,3,car,0.902983,161.05,143.87,247.34,207.20,204,176,204,207,676.000000,0
19,0.6333333333333333,8,3,car,0.900545,556.06,743.06,651.25,803.99,604,774,604,804,276.000000,0
19,0.6333333333333333,9,3,car,0.898411,811.44,126.11,850.76,217.12,831,172,831,217,49.000000,0
19,0.6333333333333333,10,3,car,0.872939,422.64,687.29,509.78,746.29,466,717,466,746,414.000000,0
19,0.6333333333333333,11,3,car,0.885147,799.49,903.70,852.33,994.55,826,949,826,995,54.000000,0
19,0.6333333333333333,12,3,car,0.894921,157.80,698.38,231.39,770.44,195,734,195,770,685.000000,0
19,0.6333333333333333,13,3,car,0.880907,142.90,28.49,217.65,87.66,180,58,180,88,700.000000,0
19,0.6333333333333333,14,3,car,0.870621,1479.23,346.32,1573.26,389.31,1526,368,1526,389,-646.000000,0
19,0.6333333333333333,15,3,car,0.875596,1737.50,346.60,1827.23,385.69,1782,366,1782,386,-902.000000,0
19,0.6333333333333333,16,3,car,0.882459,339.35,577.91,433.57,620.02,386,599,386,620,494.000000,0
